,kreis_key,bl_key,ew_eli_2019,ew_eli_2014,ew_vot_2019,ew_vot_2014,ew_invalid_2019,ew_invalid_2014,ew_valid_2019,ew_valid_2014,ew_vot_abs_christlich_demokratische_union_deutschlands_2019,ew_vot_abs_christlich_demokratische_union_deutschlands_2014,ew_vot_abs_sozialdemokratische_partei_deutschlands_2019,ew_vot_abs_sozialdemokratische_partei_deutschlands_2014,ew_vot_abs_buendnis_90_die_gruenen_2019,ew_vot_abs_buendnis_90_die_gruenen_2014,ew_vot_abs_die_linke_2019,ew_vot_abs_die_linke_2014,ew_vot_abs_alternative_fuer_deutschland_2019,ew_vot_abs_alternative_fuer_deutschland_2014,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2019,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2014,ew_vot_abs_freie_demokratische_partei_2019,ew_vot_abs_freie_demokratische_partei_2014,ew_vot_abs_freie_waehler_2019,ew_vot_abs_freie_waehler_2014,ew_vot_abs_piratenpartei_deutschland_2019,ew_vot_abs_piratenpartei_deutschland_2014,ew_vot_abs_partei_mensch_umwelt_tierschutz_2019,ew_vot_abs_partei_mensch_umwelt_tierschutz_2014,ew_vot_abs_nationaldemokratische_partei_deutschlands_2019,ew_vot_abs_nationaldemokratische_partei_deutschlands_2014,ew_vot_abs_familien_partei_deutschlands_2019,ew_vot_abs_familien_partei_deutschlands_2014,ew_vot_abs_oekologisch_demokratische_partei_2019,ew_vot_abs_oekologisch_demokratische_partei_2014,"ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2019","ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2014",ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2019,ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2014,ew_vot_abs_bayernpartei_2019,ew_vot_abs_bayernpartei_2014,ew_vot_abs_deutsche_kommunistische_partei_2019,ew_vot_abs_deutsche_kommunistische_partei_2014,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2019,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2014,"ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2019","ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2014",ew_vot_abs_aktion_partei_fuer_tierschutz_–_das_original_2019,"ew_vot_abs_allianz_fuer_menschenrechte,_tier__und_naturschutz_2019",ew_vot_abs_buendnis_c___christen_fuer_deutschland_2019,ew_vot_abs_buendnis_fuer_innovation_&_gerechtigkeit_2019,ew_vot_abs_buendnis_grundeinkommen___die_grundeinkommenspartei_2019,ew_vot_abs_demokratie_direkt!_2019,ew_vot_abs_demokratie_in_europa___diem25_2019,ew_vot_abs_der_dritte_weg_2019,ew_vot_abs_die_grauen_–_fuer_alle_generationen_2019,"ew_vot_abs_die_rechte_–_partei_fuer_volksabstimmung,_souveraenitaet_und_heimatschutz_2019",ew_vot_abs_die_violetten_2019,ew_vot_abs_europaeische_partei_liebe_2019,ew_vot_abs_feministische_partei_die_frauen_2019,ew_vot_abs_graue_panther_2019,ew_vot_abs_lkr___bernd_lucke_und_die_liberal_konservativen_reformer_2019,ew_vot_abs_menschliche_welt___fuer_das_wohl_und_gluecklichsein_aller_2019,ew_vot_abs_neue_liberale_–_die_sozialliberalen_2019,ew_vot_abs_oekologische_linke_2019,ew_vot_abs_partei_der_humanisten_2019,ew_vot_abs_partei_fuer_die_tiere_deutschland_2019,ew_vot_abs_partei_fuer_gesundheitsforschung_2019,ew_vot_abs_volt_deutschland_2019,ew_vot_abs_volt_deutschland_2014
118,05958,5.0,201504.0,205528.0,125070.0,113822.0,808.0,1772.0,124262.0,112050.0,51683.0,56351.0,21337.0,30861.0,19880.0,6501.0,3535.0,3493.0,9206.0,5111.0,0.0,0.0,8422.0,4045.0,1035.0,577.0,651.0,1171.0,1507.0,1038.0,174.0,528.0,915.0,561.0,494.0,179.0,2252.0,454.0,173.0,249.0,66.0,40.0,14.0,24.0,25.0,20.0,6.0,18.0,234.0,137.0,87.0,113.0,50.0,41.0,141.0,31.0,181.0,42.0,97.0,102.0,136.0,215.0,97.0,65.0,42.0,36.0,141.0,221.0,170.0,508.0,829.0
119,05962,5.0,302136.0,311957.0,170134.0,146283.0,1480.0,2116.0,168654.0,144167.0,52808.0,55471.0,32827.0,48283.0,30402.0,10148.0,6262.0,6008.0,16988.0,9394.0,0.0,0.0,11983.0,5420.0,1240.0,507.0,1121.0,1974.0,2934.0,1832.0,346.0,917.0,1369.0,840.0,980.0,343.0,3092.0,504.0,304.0,470.0,122.0,56.0,59.0,52.0,71.0,54.0,14.0,21.0,489.0,252.0,541.0,605.0,97.0,98.0,312.0,35.0,398.0,78.0,155.0,134.0,209.0,395.0,156.0,114.0,58.0,84.0,228.0,349.0,253.0,692.0,1873.0
120,05966,5.0,102295.0,103744.0,64922.0,56226.0,454.0,683.0,64468.0,55543.0,29663.0,29649.0,9958.0,13842.0,9457.0,3058.0,1617.0,1485.0,4728.0,3278.0,0.0,0.0,4390.0,1795.0,391.0,175.0,300.0,424.0,728.0,447.0,72.0,248.0,440.0,295.0,229.0,77.0,996.0,161.0,74.0,112.0,50.0,17.0,19.0,17.0,17.0,11.0,11.0,20.0,95.0,67.0,46.0,55.0,26.0,26.0,72.0,47.0,95.0,26.0,45.0,33.0,70.0,77.0,65.0,43.0,17.0,11.0,57.0,82.0,77.0,196.0,432.0
121,05970,5.0,211301.0,215420.0,130012.0,115233.0,983.0,1717.0,129029.0,113516.0,37646.0,41006.0,26496.0,40356.0,22787.0,8301.0,5703.0,5159.0,13427.0,7179.0,0.0,0.0,8638.0,4039.0,911.0,367.0,805.0,1215.0,1949.0,1316.0,206.0,786.0,1012.0,585.0,1561.0,295.0,3107.0,510.0,217.0,314.0,143.0,65.0,44.0,82.0,29.0,46.0,22.0,19.0,235.0,170.0,594.0,324.0,68.0,65.0,281.0,62.0,253.0,64.0,96.0,120.0,143.0,264.0,157.0,102.0,54.0,111.0,238.0,250.0,158.0,517.0,1876.0
122,05974,5.0,232462.0,232293.0,140546.0,123332.0,875.0,1794.0,139671.0,121538.0,46716.0,51536.0,25043.0,38340.0,29429.0,9841.0,5003.0,4531.0,11331.0,6002.0,0.0,0.0,9811.0,4672.0,856.0,313.0,845.0,1499.0,1915.0,1253.0,184.0,569.0,1066.0,729.0,589.0,238.0,2763.0,537.0,185.0,286.0,63.0,63.0,54.0,42.0,23.0,35.0,13.0,17.0,278.0,178.0,192.0,122.0,87.0,87.0,267.0,21.0,270.0,77.0,124.0,126.0,168.0,231.0,122.0,97.0,46.0,88.0,190.0,238.0,197.0,576.0,1035.0
123,05978,5.0,304843.0,309601.0,181778.0,158808.0,1557.0,2336.0,180221.0,156472.0,43125.0,45353.0,45595.0,66065.0,37618.0,13995.0,7407.0,7381.0,17690.0,8491.0,0.0,0.0,10643.0,4633.0,1354.0,936.0,1341.0,2537.0,2969.0,1929.0,351.0,1348.0,1491.0,812.0,646.0,211.0,3625.0,727.0,300.0,458.0,107.0,51.0,56.0,59.0,75.0,67.0,36.0,32.0,514.0,267.0,132.0,603.0,111.0,117.0,276.0,25.0,431.0,190.0,134.0,137.0,187.0,438.0,121.0,148.0,71.0,72.0,276.0,430.0,316.0,796.0,1387.0
126,06411,6.0,107437.0,105493.0,71045.0,51129.0,410.0,439.0,70635.0,50690.0,11506.0,11422.0,10721.0,13434.0,23761.0,11488.0,5030.0,4325.0,4569.0,3451.0,0.0,0.0,3997.0,1971.0,528.0,291.0,850.0,1828.0,871.0,524.0,33.0,181.0,189.0,259.0,940.0,227.0,3656.0,653.0,59.0,127.0,38.0,15.0,36.0,62.0,61.0,51.0,13.0,7.0,118.0,63.0,165.0,319.0,90.0,41.0,580.0,16.0,74.0,19.0,60.0,46.0,84.0,102.0,97.0,46.0,77.0,124.0,348.0,83.0,80.0,1145.0,374.0
127,06412,6.0,429856.0,418278.0,258304.0,186201.0,1371.0,1446.0,256933.0,184755.0,50517.0,47256.0,38729.0,48905.0,80382.0,34838.0,16790.0,15533.0,17316.0,14716.0,0.0,0.0,19895.0,10335.0,2455.0,1132.0,1970.0,3608.0,2902.0,2023.0,248.0,907.0,622.0,541.0,1318.0,536.0,9151.0,2038.0,230.0,534.0,185.0,94.0,191.0,291.0,118.0,98.0,47.0,84.0,379.0,241.0,293.0,1719.0,309.0,119.0,2335.0,31.0,311.0,81.0,146.0,148.0,326.0,451.0,396.0,233.0,181.0,1084.0,570.0,323.0,308.0,3883.0,1286.0
128,06413,6.0,67788.0,66880.0,34927.0,24839.0,320.0,319.0,34607.0,24520.0,7050.0,6636.0,5629.0,6735.0,8937.0,3636.0,2520.0,2121.0,3500.0,2344.0,0.0,0.0,1916.0,818.0,478.0,168.0,392.0,551.0,529.0,397.0,49.0,187.0,121.0,80.0,189.0,95.0,1213.0,224.0,56.0,113.0,33.0,26.0,20.0,35.0,6.0,14.0,8.0,11.0,73.0,46.0,46.0,339.0,51.0,16.0,272.0,12.0,65.0,19.0,98.0,21.0,63.0,63.0,43.0,23.0,16.0,116.0,74.0,62.0,54.0,389.0,329.0
129,06414,6.0,188034.0,189820.0,111027.0,78728.0,975.0,643.0,110052.0,78085.0,27077.0,23312.0,19995.0,22264.0,27906.0,11725.0,5267.0,4538.0,9667.0,7161.0,0.0,0.0,7596.0,4077.0,1408.0,417.0,661.0,1300.0,1371.0,811.0,99.0,349.0,315.0,206.0,614.0,295.0,3129.0,548.0,116.0,231.0,96.0,33.0,41.0,57.0,48.0,21.0,16.0,17.0,225.0,110.0,186.0,530.0,116.0,56.0,528.0,19.0,141.0,36.0,79.0,85.0,127.0,152.0,161.0,58.0,67.0,145.0,291.0,199.0,106.0,1213.0,723.0
130,06431,6.0,198695.0,200057.0,120229.0,90704.0,1364.0,1519.0,118865.0,89185.0,33924.0,31607.0,20550.0,26531.0,25914.0,9502.0,3949.0,3607.0,13356.0,7904.0,0.0,0.0,8104.0,3331.0,1886.0,963.0,725.0,1150.0,2201.0,1186.0,260.0,753.0,684.0,473.0,713.0,231.0,2345.0,452.0,250.0,374.0,119.0,40.0,32.0,55.0,26.0,31.0,17.0,22.0,340.0,212.0,262.0,97.0,101.0,49.0,319.0,29.0,212.0,52.0,111.0,107.0,121.0,201.0,129.0,101.0,39.0,44.0,191.0,312.0,172.0,609.0,973.0
131,06432,6.0,215429.0,213600.0,136397.0,97400.0,1647.0,1456.0,134750.0,95944.0,32986.0,28272.0,26378.0,30195.0,32722.0,13650.0,5527.0,4736.0,12508.0,7940.0,0.0,0.0,8316.0,3420.0,1858.0,754.0,1080.0,1988.0,2347.0,1270.0,213.0,590.0,746.0,588.0,1155.0,335.0,3299.0,582.0,293.0,378.0,141.0,65.0,117.0,123.0,47.0,48.0,16.0,24.0,397.0,217.0,422.0,258.0,114.0,57.0,427.0,19.0,260.0,62.0,120.0,99.0,186.0,278.0,167.0,101.0,52.0,119.0,257.0,286.0,249.0,854.0,986.0
132,06433,6.0,176014.0,175171.0,100854.0,73713.0,1180.0,1148.0,99674.0,72565.0,23762.0,20808.0,19965.0,24292.0,22748.0,8634.0,4544.0,4033.0,10435.0,6600.0,0.0,0.0,5332.0,2254.0,2066.0,526.0,734.0,1430.0,1758.0,933.0,145.0,650.0,589.0,387.0,544.0,206.0,2305.0,489.0,212.0,354.0,98.0,47.0,58.0,106.0,76.0,51.0,12.0,15.0,310.0,152.0,124.0,862.0,87.0,51.0,318.0,23.0,232.0,56.0,80.0,95.0,150.0,248.0,120.0,84.0,42.0,66.0,213.0,239.0,162.0,577.0,750.0
133,06434,6.0,164348.0,165167.0,107046.0,83370.0,636.0,799.0,106410.0,82571.0,32197.0,28611.0,14311.0,20107.0,27258.0,10494.0,3215.0,3352.0,9165.0,8896.0,0.0,0.0,9939.0,6185.0,1219.0,566.0,597.0,928.0,1368.0,954.0,128.0,321.0,377.0,313.0,558.0,271.0,2170.0,441.0,132.0,277.0,140.0,47.0,35.0,47.0,16.0,22.0,9.0,15.0,221.0,110.0,162.0,111.0,83.0,58.0,320.0,18.0,137.0,34.0,81.0,68.0,102.0,165.0,308.0,95.0,52.0,96.0,189.0,140.0,117.0,909.0,724.0
134,06435,6.0,299123.0,300763.0,168204.0,120109.0,1925.0,1847.0,166279.0,118262.0,43758.0,37396.0,29727.0,35413.0,34729.0,12562.0,6203.0,6114.0,20729.0,12553.0,0.0,0.0,10275.0,4112.0,3174.0,1100.0,1143.0,1597.0,3048.0,1639.0,462.0,1313.0,962.0,670.0,1319.0,529.0,3758.0,757.0,370.0,561.0,226.0,98.0,96.0,129.0,51.0,41.0,30.0,20.0,487.0,302.0,229.0,484.0,146.0,90.0,468.0,38.0,340.0,101.0,178.0,176.0,223.0,353.0,257.0,181.0,81.0,141.0,290.0,459.0,311.0,884.0,1658.0
135,06436,6.0,165816.0,166024.0,106307.0,82454.0,826.0,920.0,105481.0,81534.0,31652.0,27606.0,15227.0,20825.0,26299.0,10378.0,3408.0,3252.0,9479.0,9551.0,0.0,0.0,8485.0,4859.0,1641.0,813.0,582.0,1139.0,1420.0,838.0,115.0,383.0,455.0,326.0,616.0,264.0,2199.0,418.0,120.0,233.0,112.0,39.0,28.0,35.0,17.0,15.0,11.0,25.0,236.0,100.0,113.0,301.0,80.0,44.0,332.0,20.0,167.0,23.0,66.0,74.0,126.0,188.0,213.0,83.0,49.0,63.0,195.0,179.0,99.0,864.0,535.0
136,06437,6.0,70869.0,72044.0,39925.0,31232.0,598.0,618.0,39327.0,30614.0,10485.0,9326.0,8636.0,10298.0,6970.0,2947.0,1717.0,1677.0,4560.0,2852.0,0.0,0.0,2536.0,948.0,540.0,255.0,203.0,392.0,712.0,491.0,82.0,295.0,249.0,176.0,251.0,130.0,773.0,156.0,97.0,151.0,44.0,26.0,27.0,29.0,13.0,18.0,9.0,6.0,107.0,82.0,111.0,56.0,32.0,15.0,105.0,11.0,64.0,28.0,30.0,45.0,52.0,75.0,47.0,62.0,25.0,35.0,48.0,101.0,81.0,211.0,441.0
137,06438,6.0,238715.0,239582.0,142756.0,103416.0,1431.0,1338.0,141325.0,102078.0,39264.0,34540.0,21128.0,27711.0,34684.0,12617.0,5217.0,5054.0,14225.0,9763.0,0.0,0.0,10089.0,4599.0,2725.0,890.0,947.0,1712.0,2206.0,1335.0,196.0,654.0,711.0,454.0,940.0,358.0,3224.0,618.0,260.0,403.0,202.0,64.0,47.0,69.0,28.0,21.0,15.0,28.0,333.0,236.0,159.0,559.0,103.0,91.0,436.0,37.0,250.0,76.0,229.0,116.0,158.0,276.0,221.0,132.0,51.0,115.0,224.0,299.0,225.0,891.0,1188.0
138,06439,6.0,138642.0,138630.0,89677.0,64250.0,930.0,745.0,88747.0,63505.0,26210.0,21523.0,15184.0,18372.0,20487.0,7883.0,2926.0,2600.0,8663.0,6097.0,0.0,0.0,6245.0,2962.0,1308.0,486.0,524.0,838.0,1360.0,809.0,103.0,291.0,419.0,294.0,426.0,196.0,1868.0,325.0,103.0,218.0,103.0,36.0,23.0,22.0,16.0,19.0,10.0,13.0,237.0,91.0,135.0,70.0,73.0,45.0,222.0,44.0,104.0,30.0,61.0,77.0,105.0,161.0,120.0,72.0,31.0,62.0,175.0,173.0,102.0,579.0,521.0
139,06440,6.0,225720.0,224655.0,131970.0,90437.0,1423.0,1032.0,130547.0,89405.0,35201.0,27222.0,22655.0,27121.0,30002.0,10929.0,4621.0,4286.0,13745.0,8898.0,0.0,0.0,8570.0,3636.0,2779.0,993.0,876.0,1178.0,2190.0,1190.0,631.0,1449.0,671.0,425.0,822.0,319.0,2988.0,551.0,259.0,318.0,122.0,45.0,45.0,48.0,17.0,21.0,17.0,27.0,356.0,225.0,202.0,183.0,108.0,59.0,386.0,29.0,199.0,63.0,109.0,145.0,143.0,234.0,172.0,113.0,45.0,111.0,202.0,294.0,215.0,743.0,749.0
140,06531,6.0,200804.0,198130.0,115449.0,81310.0,1061.0,1018.0,114388.0,80292.0,26628.0,22947.0,21074.0,24940.0,28522.0,11213.0,5780.0,5156.0,11064.0,6914.0,0.0,0.0,6068.0,2713.0,2665.0,1160.0,673.0,1201.0,1689.0,909.0,231.0,625.0,442.0,294.0,1071.0,361.0,3910.0,718.0,180.0,272.0,66.0,42.0,103.0,97.0,63.0,31.0,21.0,23.0,260.0,143.0,310.0,167.0,97.0,72.0,482.0,23.0,136.0,53.0,90.0,77.0,143.0,159.0,154.0,107.0,50.0,128.0,340.0,199.0,170.0,778.0,676.0
141,06532,6.0,189854.0,192664.0,99745.0,64892.0,1108.0,723.0,98637.0,64169.0,28512.0,20988.0,19965.0,20849.0,17594.0,6085.0,3400.0,3157.0,11847.0,5574.0,0.0,0.0,5420.0,2000.0,2062.0,746.0,513.0,811.0,1500.0,723.0,343.0,803.0,547.0,373.0,969.0,236.0,2329.0,305.0,179.0,249.0,118.0,39.0,49.0,57.0,31.0,23.0,11.0,17.0,245.0,170.0,486.0,215.0,66.0,56.0,202.0,24.0,144.0,56.0,67.0,57.0,118.0,157.0,105.0,94.0,26.0,45.0,128.0,228.0,135.0,424.0,1134.0
142,06533,6.0,128963.0,130500.0,71311.0,50251.0,781.0,581.0,70530.0,49670.0,22646.0,18907.0,13003.0,14414.0,12937.0,4336.0,2140.0,1936.0,7821.0,5053.0,0.0,0.0,4514.0,1682.0,1430.0,517.0,319.0,582.0,1233.0,647.0,139.0,379.0,378.0,223.0,302.0,126.0,1385.0,221.0,93.0,190.0,56.0,19.0,31.0,20.0,14.0,12.0,10.0,14.0,179.0,90.0,110.0,78.0,55.0,32.0,114.0,59.0,96.0,43.0,57.0,45.0,75.0,144.0,86.0,53.0,29.0,54.0,91.0,146.0,134.0,309.0,392.0
143,06534,6.0,183183.0,185360.0,104228.0,72844.0,689.0,765.0,103539.0,72079.0,25203.0,20207.0,20696.0,23726.0,24425.0,10305.0,6119.0,5326.0,9621.0,5397.0,0.0,0.0,5267.0,1861.0,1365.0,465.0,634.0,987.0,1484.0,791.0,142.0,370.0,487.0,312.0,956.0,376.0,2998.0,685.0,138.0,196.0,110.0,38.0,60.0,77.0,26.0,18.0,20.0,25.0,193.0,115.0,271.0,119.0,105.0,32.0,515.0,18.0,137.0,54.0,71.0,58.0,117.0,125.0,115.0,115.0,37.0,244.0,292.0,132.0,114.0,809.0,917.0
144,06535,6.0,84549.0,86636.0,47658.0,36194.0,647.0,706.0,47011.0,35488.0,13725.0,11525.0,9893.0,11803.0,7797.0,3155.0,1658.0,1794.0,5823.0,3369.0,0.0,0.0,2904.0,1198.0,1182.0,481.0,193.0,343.0,690.0,373.0,166.0,425.0,261.0,235.0,399.0,109.0,805.0,173.0,92.0,117.0,51.0,18.0,12.0,15.0,9.0,8.0,8.0,13.0,141.0,83.0,83.0,19.0,48.0,16.0,72.0,26.0,65.0,22.0,49.0,48.0,70.0,76.0,51.0,53.0,7.0,43.0,44.0,101.0,84.0,142.0,334.0
145,06611,6.0,140438.0,142751.0,77652.0,57059.0,663.0,592.0,76989.0,56467.0,13392.0,12268.0,14867.0,16764.0,23726.0,10825.0,6189.0,6195.0,5747.0,4560.0,0.0,0.0,3523.0,1756.0,821.0,330.0,651.0,1174.0,1046.0,675.0,90.0,255.0,248.0,189.0,616.0,212.0,2773.0,519.0,88.0,159.0,40.0,12.0,55.0,57.0,68.0,85.0,11.0,21.0,157.0,86.0,139.0,188.0,159.0,33.0,459.0,9.0,116.0,36.0,69.0,62.0,79.0,102.0,87.0,83.0,31.0,135.0,165.0,123.0,77.0,643.0,411.0
146,06631,6.0,169880.0,169360.0,97074.0,66281.0,1004.0,837.0,96070.0,65444.0,36798.0,31209.0,10911.0,12815.0,16882.0,6176.0,2896.0,2636.0,12312.0,5860.0,0.0,0.0,6246.0,2162.0,1620.0,435.0,459.0,665.0,1208.0,613.0,238.0,788.0,589.0,382.0,853.0,214.0,2045.0,325.0,166.0,204.0,131.0,45.0,19.0,31.0,10.0,15.0,11.0,12.0,216.0,117.0,227.0,48.0,71.0,44.0,174.0,22.0,138.0,40.0,79.0,69.0,121.0,155.0,105.0,87.0,38.0,57.0,139.0,171.0,153.0,405.0,857.0
147,06632,6.0,93123.0,96421.0,51375.0,37534.0,671.0,509.0,50704.0,37025.0,13211.0,10526.0,13717.0,14795.0,7649.0,2825.0,1786.0,1609.0,6717.0,3651.0,0.0,0.0,2670.0,1015.0,959.0,363.0,249.0,294.0,666.0,355.0,194.0,561.0,285.0,247.0,253.0,66.0,816.0,176.0,78.0,120.0,51.0,24.0,7.0,9.0,8.0,13.0,5.0,10.0,156.0,82.0,182.0,25.0,38.0,29.0,66.0,10.0,76.0,28.0,24.0,44.0,53.0,76.0,47.0,40.0,8.0,14.0,34.0,124.0,77.0,150.0,366.0
148,06633,6.0,188527.0,190823.0,106538.0,78845.0,1478.0,1485.0,105060.0,77360.0,24050.0,19520.0,30061.0,31863.0,21314.0,8235.0,4214.0,3951.0,10021.0,7277.0,0.0,0.0,5346.0,1975.0,1732.0,625.0,563.0,799.0,1586.0,894.0,148.0,400.0,568.0,376.0,376.0,168.0,1812.0,346.0,189.0,283.0,64.0,19.0,17.0,46.0,46.0,25.0,18.0,17.0,310.0,166.0,131.0,78.0,93.0,59.0,186.0,21.0,165.0,39.0,85.0,83.0,108.0,187.0,116.0,93.0,31.0,64.0,118.0,236.0,148.0,418.0,541.0
149,06634,6.0,142375.0,145071.0,79752.0,62701.0,1114.0,1549.0,78638.0,61152.0,18398.0,15811.0,20751.0,24883.0,14746.0,6271.0,2550.0,2639.0,8703.0,5466.0,0.0,0.0,4574.0,1947.0,2511.0,824.0,427.0,564.0,1182.0,686.0,182.0,455.0,440.0,350.0,268.0,112.0,1490.0,297.0,152.0,258.0,61.0,24.0,29.0,32.0,14.0,8.0,17.0,10.0,225.0,104.0,171.0,36.0,64.0,33.0,105.0,10.0,118.0,72.0,52.0,79.0,96.0,117.0,75.0,64.0,26.0,34.0,83.0,181.0,146.0,252.0,515.0
150,06635,6.0,122990.0,126068.0,64235.0,46887.0,627.0,582.0,63608.0,46305.0,18496.0,15264.0,13981.0,15762.0,12282.0,4611.0,2063.0,2101.0,6481.0,3663.0,0.0,0.0,4287.0,2011.0,1188.0,524.0,293.0,403.0,898.0,487.0,130.0,252.0,348.0,252.0,266.0,135.0,1031.0,157.0,117.0,188.0,52.0,22.0,29.0,24.0,10.0,7.0,7.0,11.0,156.0,104.0,124.0,30.0,49.0,23.0,114.0,11.0,95.0,27.0,44.0,53.0,86.0,87.0,65.0,51.0,11.0,36.0,80.0,113.0,91.0,199.0,431.0
151,06636,6.0,80896.0,83046.0,45003.0,35088.0,656.0,698.0,44347.0,34390.0,11238.0,9585.0,11663.0,13724.0,7787.0,3337.0,1853.0,1845.0,4720.0,2996.0,0.0,0.0,2272.0,946.0,1241.0,256.0,173.0,308.0,635.0,363.0,77.0,233.0,217.0,177.0,240.0,78.0,800.0,144.0,81.0,112.0,29.0,15.0,29.0,30.0,13.0,10.0,13.0,12.0,116.0,70.0,55.0,11.0,59.0,40.0,116.0,11.0,46.0,12.0,32.0,47.0,66.0,49.0,48.0,38.0,7.0,72.0,50.0,96.0,70.0,155.0,219.0
154,07111,7.0,83969.0,84878.0,51017.0,41846.0,542.0,535.0,50475.0,41311.0,14599.0,15735.0,9024.0,11331.0,12104.0,4941.0,1997.0,2002.0,3736.0,2741.0,0.0,0.0,2842.0,1769.0,1261.0,377.0,356.0,625.0,535.0,551.0,35.0,172.0,195.0,163.0,295.0,168.0,1793.0,278.0,46.0,145.0,50.0,14.0,7.0,16.0,11.0,15.0,12.0,11.0,79.0,81.0,52.0,31.0,37.0,22.0,185.0,7.0,29.0,11.0,36.0,34.0,69.0,71.0,64.0,39.0,29.0,55.0,112.0,76.0,41.0,417.0,257.0
155,07131,7.0,101203.0,100539.0,66724.0,57741.0,883.0,1104.0,65841.0,56637.0,24456.0,25759.0,10771.0,13783.0,11930.0,4449.0,1709.0,1715.0,5224.0,4093.0,0.0,0.0,4508.0,2643.0,1885.0,943.0,350.0,683.0,889.0,820.0,109.0,320.0,343.0,231.0,428.0,235.0,1160.0,272.0,91.0,217.0,98.0,27.0,13.0,44.0,8.0,10.0,7.0,11.0,150.0,107.0,52.0,89.0,57.0,28.0,130.0,10.0,79.0,43.0,50.0,40.0,80.0,119.0,92.0,37.0,17.0,36.0,78.0,156.0,71.0,341.0,382.0
156,07132,7.0,100084.0,101504.0,60892.0,56088.0,954.0,1191.0,59938.0,54897.0,21118.0,22731.0,13102.0,17687.0,8148.0,3310.0,1853.0,1881.0,5820.0,3386.0,0.0,0.0,3693.0,1796.0,1310.0,705.0,286.0,529.0,863.0,802.0,100.0,334.0,448.0,279.0,335.0,128.0,924.0,201.0,138.0,239.0,68.0,35.0,21.0,24.0,17.0,37.0,9.0,13.0,183.0,95.0,259.0,39.0,53.0,28.0,95.0,18.0,81.0,18.0,35.0,47.0,47.0,89.0,70.0,43.0,24.0,34.0,69.0,136.0,54.0,168.0,780.0
157,07133,7.0,120062.0,121149.0,76655.0,70980.0,1389.0,1708.0,75266.0,69272.0,22504.0,24511.0,17855.0,24367.0,11872.0,4949.0,2336.0,2479.0,7705.0,4583.0,0.0,0.0,4827.0,2897.0,1823.0,1074.0,410.0,697.0,1224.0,1276.0,102.0,495.0,510.0,391.0,417.0,205.0,1185.0,313.0,127.0,303.0,91.0,40.0,24.0,32.0,9.0,17.0,10.0,14.0,223.0,130.0,118.0,83.0,80.0,37.0,137.0,23.0,98.0,36.0,64.0,65.0,82.0,118.0,81.0,61.0,19.0,50.0,92.0,199.0,110.0,329.0,629.0
158,07134,7.0,63925.0,66293.0,37437.0,35126.0,846.0,1070.0,36591.0,34056.0,11168.0,12069.0,9765.0,12299.0,4237.0,1727.0,1169.0,1570.0,3964.0,2209.0,0.0,0.0,2421.0,1525.0,745.0,404.0,216.0,353.0,602.0,634.0,73.0,291.0,285.0,247.0,157.0,84.0,579.0,138.0,81.0,155.0,48.0,29.0,10.0,14.0,5.0,11.0,11.0,9.0,140.0,76.0,37.0,7.0,22.0,22.0,49.0,10.0,59.0,15.0,20.0,47.0,46.0,76.0,42.0,34.0,8.0,25.0,35.0,97.0,68.0,120.0,288.0
159,07135,7.0,48692.0,49773.0,33505.0,31627.0,784.0,1018.0,32721.0,30609.0,13925.0,16144.0,6153.0,7006.0,4131.0,1494.0,717.0,880.0,2504.0,2100.0,0.0,0.0,2108.0,1061.0,769.0,434.0,154.0,247.0,435.0,400.0,47.0,126.0,223.0,161.0,146.0,68.0,516.0,126.0,49.0,100.0,34.0,19.0,7.0,2.0,4.0,4.0,3.0,7.0,73.0,62.0,44.0,7.0,26.0,14.0,32.0,1.0,29.0,16.0,21.0,27.0,40.0,53.0,36.0,28.0,12.0,16.0,28.0,63.0,46.0,122.0,230.0
160,07137,7.0,166494.0,166771.0,103595.0,92494.0,1666.0,1977.0,101929.0,90517.0,36737.0,40411.0,20891.0,26883.0,16503.0,6104.0,2578.0,2700.0,8675.0,5467.0,0.0,0.0,5955.0,2848.0,2598.0,1295.0,587.0,850.0,1400.0,1368.0,124.0,391.0,554.0,436.0,441.0,277.0,2035.0,421.0,165.0,337.0,102.0,42.0,15.0,25.0,9.0,30.0,9.0,12.0,218.0,187.0,149.0,66.0,59.0,49.0,156.0,15.0,103.0,43.0,71.0,79.0,110.0,160.0,108.0,68.0,33.0,53.0,101.0,214.0,95.0,414.0,620.0
