,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_2020,population_1995,population_1996,population_1997,population_1998,population_1999,population_2000,population_2001,population_2002,population_2003,population_2004,population_2005,population_2006,population_2007,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019
143,09372,Cham,13480,14142,14186,14677,15219,15512,16069,16685,17286,17091,17844,18681,19211,19503,19999,20484,21692,22175,23002,1748507,1835860,1843899,1906499,1972690,2004040,2064578,2131223,2197106,2160853,2247218,2347161,2412217,2449277,2513894,2583089,2747029,2819100,2935291,5482.0,4730.0,3922.0,4093.0,4091.0,3885.0,3865.0,3866.0,129076,129650,130078,130505,130818,130986,131189,131548,131626,131354,131163,130490,129867,129418,128764,128428,125646,125562,125587,125699,126102,126639,127129,127611,127940,0.04365101483433795,0.03762957541428333,0.03110180647412412,0.03232021731062311,0.03217991174318999,0.03044408397395209,0.030209473190558073
144,03453,Cloppenburg,13323,14159,13947,14377,14548,14845,15267,15525,16224,16326,16953,17832,18145,18656,19363,19246,19987,20632,20747,1983241,2129493,2116309,2198220,2242811,2306166,2382889,2434945,2553061,2572101,2678889,2832125,2897000,2986978,3122589,3147503,3304462,3444009,3498639,8880.0,8153.0,7787.0,7704.0,7020.0,6491.0,6867.0,6593.0,138866,141930,143603,145279,146963,148694,150440,151859,153028,154139,155531,156238,157029,157476,157753,158301,158826,159662,160105,161263,163542,165332,166928,168637,170015,0.05546360201118016,0.05055716438364659,0.047614680021034354,0.046597149977015945,0.04205405923511933,0.038490959872388625,0.040390553774666944
145,09473,Coburg,17289,17817,17428,17707,17864,18666,19742,20898,21155,20560,20929,21965,22161,24500,23428,24470,24863,25323,26362,1592281,1639646,1603282,1627276,1637670,1704152,1792193,1885528,1894838,1827838,1846537,1924747,1932528,2128111,2031632,2120513,2154770,2198333,2290754,2927.0,2814.0,3094.0,3295.0,2835.0,3109.0,2925.0,2653.0,90602,91393,91818,92096,92274,92255,92188,92180,92091,91884,91623,91104,90495,89901,89234,88580,87626,87205,86863,86717,86657,86667,86810,86896,86827,0.03369674084477856,0.032450384584337556,0.03570398236726404,0.03801908454198253,0.03265752793456975,0.03577840176763027,0.03368767779607726
146,07135,Cochem-Zell,14685,15563,15316,15696,16271,16629,17202,17635,18027,18678,18735,19139,19300,19393,19941,20664,21173,21810,22784,952228,1012393,999437,1026437,1065128,1086420,1118354,1140058,1159453,1193456,1188336,1205973,1208002,1207239,1237923,1285628,1315452,1347045,1404058,2925.0,2676.0,2811.0,2818.0,3004.0,2545.0,2688.0,2538.0,64919,65013,65176,65337,65464,65567,65710,65896,65990,66002,65871,65508,65091,64689,64180,63705,63013,62590,62250,62080,62216,62128,61763,61625,61481,0.046987951807228916,0.04310567010309278,0.04518130384467018,0.04535797064125676,0.04863753379855253,0.041298174442190666,0.04372082431970853
147,05558,Coesfeld,15515,16328,16121,16471,16927,17013,17247,17441,18368,18212,19239,20035,20518,20545,21497,21578,22321,23093,23879,3285687,3487326,3469669,3567275,3683083,3707696,3759849,3802089,3992846,3945137,4155139,4314171,4412673,4421018,4635679,4686631,4881753,5061860,5244800,13242.0,12729.0,13739.0,13104.0,11872.0,10908.0,10564.0,10612.0,200557,203991,206930,209228,211569,213760,215841,217649,219173,220543,220985,221202,221454,220937,220374,219958,215333,215059,215185,215639,217199,218710,219190,219645,220258,0.06153774659014336,0.05902921085703421,0.06325535568764129,0.0599149558776462,0.054163054883890685,0.049661954517516906,0.047961935548311525
148,03352,Cuxhaven,14357,15029,14823,15190,15331,15787,16324,16707,17315,17466,17978,18720,19171,19463,19906,20195,20882,21574,22110,2924774,3078227,3045792,3122729,3150750,3233404,3325657,3383287,3487280,3501498,3588210,3719008,3791482,3834558,3915492,3987420,4142644,4279949,4381236,10952.0,10663.0,10404.0,9773.0,10199.0,10155.0,9815.0,9943.0,197996,199128,200119,201420,203018,204313,205237,206585,206214,206358,205685,204710,203525,202611,201742,200876,198660,197774,197020,196697,197445,198387,198385,198157,198126,0.055588265150746115,0.05421028282078527,0.05269315505583833,0.04926230045315469,0.051410136855104975,0.05124724334744672,0.04953918213662013
149,09174,Dachau,18374,19537,19230,19529,19931,20093,20440,20776,21225,20884,21656,22444,23029,23140,23637,23999,24503,24899,25827,2362251,2544440,2530246,2585237,2650181,2685460,2746568,2810978,2890867,2858841,2983050,3120812,3246368,3313914,3435460,3547684,3677976,3779011,3959057,5039.0,5342.0,5306.0,5359.0,5033.0,4883.0,4668.0,4587.0,121160,122933,124304,125552,127095,128652,130618,131745,132955,133385,133987,134616,135578,136637,137152,138097,139046,140971,143214,145343,147825,150105,151771,153294,154392,0.03518510760121217,0.036754436058152096,0.03589379333671571,0.03570167549382099,0.033161802979488834,0.0318538233720824,0.0302347271879372
150,12061,Dahme-Spreewald,14393,14987,15175,15368,15531,15800,16247,16623,17092,17503,17546,18172,18342,18740,19235,19426,20013,20715,21267,2266252,2375361,2411026,2445191,2479800,2535652,2610995,2668281,2740121,2805050,2813648,2911905,2938514,3008813,3104021,3171076,3308224,3453113,3576888,14486.0,14732.0,13692.0,14725.0,15647.0,15124.0,14439.0,13807.0,143709,146479,149197,152833,156087,158193,159263,159608,159796,160468,161500,161799,161616,161547,161529,161862,160240,160211,160554,161373,163240,165301,166697,168193,169929,0.09022509560646262,0.09129160392382865,0.08387650085763293,0.08907992087162207,0.0938649165851815,0.0899205079878473,0.08497078191479972
151,06432,Darmstadt-Dieburg,16786,18004,17766,18081,18432,18665,19270,19607,20071,20340,21007,21842,22204,22164,22852,22969,23472,23929,24905,4749790,5115334,5068156,5167821,5272840,5334140,5488580,5566410,5682495,5750619,5937782,6182309,6304492,6314787,6551380,6669438,6895209,7068499,7389956,9583.0,9472.0,9918.0,9954.0,9805.0,9109.0,9333.0,8493.0,277754,279980,281643,282686,284358,285873,287588,289013,289895,290190,290597,289927,289164,289131,288671,289160,283051,283939,284910,286687,290370,293759,295396,296724,297622,0.03363518304025833,0.03303951696449438,0.03415642111788408,0.03388491927055852,0.03319273111348833,0.030698561626292448,0.03135856892299629
152,09271,Deggendorf,14441,15113,15155,15610,16024,16403,16953,17543,18016,17793,18489,19238,20846,20121,20656,21019,21814,22218,23020,1647585,1731884,1745413,1799137,1847616,1893727,1957247,2024094,2074291,2039922,2115022,2203686,2391292,2314960,2386504,2441312,2554439,2625473,2740187,5683.0,5922.0,19335.0,9927.0,5598.0,5532.0,5519.0,5835.0,111981,112935,113612,114198,114896,115517,116043,116751,117088,117242,117581,117568,117649,117496,117125,116955,114550,114712,115054,115537,116148,117099,118171,119034,119402,0.04939419750725746,0.051256307503224074,0.16646864345490237,0.08477442164322496,0.04737202867031674,0.0464741166389435,0.04622200633155223
153,03251,Diepholz,15738,16493,16265,16744,16972,17324,17676,17856,18432,18550,19058,19960,20479,20842,21524,21735,22287,22933,23428,3286035,3462856,3433740,3548441,3604675,3682864,3755995,3788116,3897941,3906225,4002340,4188041,4294697,4372888,4531367,4619350,4781234,4943088,5071048,11541.0,12149.0,11834.0,11942.0,10572.0,9986.0,10356.0,10363.0,202610,204602,206218,207578,209111,210901,212366,213798,214780,215443,215997,215976,216061,215282,214727,214299,209822,209708,209813,210524,212535,214529,215547,216449,216988,0.05500612450134167,0.05770838479223271,0.055680240901498576,0.05566613371618755,0.049047307547773804,0.046135579281955566,0.04772614153778089
154,09773,Dillingen an der Donau,15865,17153,16957,17475,18013,18151,18520,18943,19524,19095,19895,20953,21470,21592,22091,22707,23062,23580,24400,1485103,1613797,1605827,1663395,1720147,1734181,1764803,1797933,1845286,1797532,1864931,1956152,2000329,2010744,2061187,2135040,2180878,2236779,2332410,3099.0,2928.0,3770.0,2995.0,2569.0,2802.0,2828.0,2479.0,90124,91296,92024,92570,93170,93635,94038,94752,95217,95586,95522,95334,95010,94604,94189,93806,93358,93167,93126,93304,94027,94566,94858,95590,96292,0.03327749500676503,0.03138129126296836,0.04009486636817085,0.031671002262969775,0.027082586603133105,0.029312689611884088,0.029369002617039838
155,09279,Dingolfing-Landau,15329,16139,16075,16445,17069,17343,17880,18548,19084,18651,19347,20008,21446,21740,22227,22795,23421,24053,24859,1377561,1458297,1462506,1502665,1560399,1583008,1627392,1683453,1726185,1678666,1739446,1806925,1949802,1998213,2067268,2137672,2214892,2295481,2387022,3199.0,3086.0,3119.0,3030.0,3233.0,3128.0,2999.0,2712.0,85658,87266,88388,89156,89808,90307,90870,91635,92078,92114,91988,91805,91546,91357,90847,90797,90311,90917,91916,93008,93777,94570,95433,96024,96450,0.03480351625397102,0.03317994151040771,0.03325975452403041,0.032039758908744845,0.03387717037083608,0.032575189535949345,0.031093831000518404
156,01051,Dithmarschen,14038,14651,14687,15283,15777,16071,16290,16738,17251,17282,17617,18353,18944,19475,20090,20900,21401,22055,22498,1919095,2006493,2012939,2094071,2161030,2199574,2224426,2278414,2338596,2332173,2368402,2456280,2523783,2586597,2665499,2775558,2851506,2944465,2999606,7248.0,7189.0,7345.0,7661.0,7262.0,7224.0,6786.0,6597.0,133196,134177,135350,136160,136752,137070,137297,137401,137388,137429,137378,137091,136637,136089,135403,135094,133838,133226,132815,132675,132801,133239,133504,133329,133202,0.054572149230132136,0.05418503862822687,0.05530831846145737,0.05749817996232334,0.054395373921380635,0.05418176090722949,0.05094518100328824
157,09779,Donau-Ries,15515,16376,16530,17381,18356,18476,18856,19261,19990,19800,20720,21731,22517,22217,22978,23339,23659,24165,25092,2001151,2121661,2148811,2266323,2395561,2408069,2448947,2491703,2577469,2543586,2653826,2781203,2893554,2869965,2982903,3052097,3118764,3206051,3343948,4130.0,4124.0,4968.0,5574.0,5097.0,5110.0,5072.0,3744.0,127165,127952,128363,128641,128957,129454,130046,130587,131128,131272,131064,130653,130278,129803,129449,129046,127986,128506,129181,129813,130774,131822,132671,133270,133640,0.031970645838010237,0.03176877508415952,0.037989202746723356,0.04228429245497717,0.03841834311944585,0.03834321302618744,0.03795270876982939
158,07333,Donnersbergkreis,14168,14851,14898,15279,15886,16188,16788,17343,17491,17763,17883,18417,19130,19069,19647,20147,20493,21106,22077,1112067,1169452,1177446,1211452,1262796,1283892,1323318,1359175,1362515,1372357,1368767,1399895,1447490,1436868,1475026,1512922,1541404,1586121,1658024,4072.0,3677.0,3895.0,3628.0,3511.0,3582.0,3351.0,3391.0,75799,76540,77029,77547,78037,78360,78549,78813,79020,79229,79004,78551,78099,77607,76883,76237,76011,75665,75350,75077,75096,75217,75153,75102,75213,0.054041141340411415,0.048976384245507945,0.05186694364546714,0.04823377693872396,0.04671802855508097,0.04769513461692099,0.04455346815045271
159,05358,Düren,14829,15529,15381,15672,16016,16096,16326,16482,17209,17023,17697,18347,18537,18650,19144,19491,19913,20510,21194,3903413,4117076,4101341,4186968,4275695,4286988,4325509,4345702,4519084,4445331,4597145,4748297,4793324,4821316,4952981,5086181,5226104,5383498,5580583,19033.0,18134.0,18642.0,17739.0,16868.0,16109.0,16348.0,15691.0,257438,259323,260967,262785,265088,267356,269558,271810,272483,272750,272604,271867,270830,270137,269005,268179,258806,258588,258518,258729,260951,262450,262481,263306,264180,0.07362350010444146,0.07008878015220558,0.07143869921939368,0.06759001714612307,0.06426369908679104,0.06117976802655466,0.06188205011734423
160,09175,Ebersberg,20846,21678,21310,21580,22080,22475,22947,23374,23734,23024,23847,24788,25180,25370,25978,26237,26238,26665,27503,2428377,2566455,2550876,2599564,2671900,2737321,2817121,2896477,2962847,2889232,3015328,3171774,3271851,3349107,3479517,3572033,3626541,3730670,3890820,4213.0,4519.0,4231.0,4644.0,4580.0,4406.0,4398.0,4370.0,109532,110839,112229,113824,115552,117475,119552,120981,122073,122648,123418,124453,125686,126788,127432,128527,127956,129941,132009,133940,136147,138219,139908,141471,142896,0.03191449067866585,0.03373898760639092,0.0310767038568606,0.033598853992577,0.03273579780998942,0.031144192095906582,0.030777628485052066
161,16061,Eichsfeld,12448,13075,13174,13400,13726,13852,14431,14868,15466,15749,16087,16588,16915,17284,17709,18161,18816,19506,20065,1408607,1469359,1468032,1478229,1501002,1503007,1549781,1579440,1625823,1638703,1657718,1695845,1718717,1747984,1785800,1834810,1903798,1966948,2016764,3658.0,3874.0,4051.0,4021.0,4124.0,4190.0,4332.0,4737.0,117688,117247,116771,115844,114999,114439,113749,112997,112093,111226,110510,109522,108433,107470,106529,105644,102231,101609,101132,100841,101028,101179,100839,100513,100193,0.036170549381007,0.03841691375531778,0.04009779467078434,0.03974144832425701,0.04089687521692996,0.04168615005024226,0.04323655345183795
162,09176,Eichstätt,15538,16188,16214,16569,17156,17469,17908,18476,19110,18983,20043,20945,22101,22454,22998,23417,23493,23844,24771,1835771,1932261,1957611,2015194,2091417,2130542,2187806,2266699,2353182,2338659,2469830,2589856,2751635,2816790,2909770,2997331,3049612,3129022,3269640,3055.0,2895.0,3049.0,3400.0,3314.0,3175.0,3347.0,3193.0,112044,113430,114638,115786,117371,118932,120266,121671,122838,123002,123224,123117,124088,124471,124686,124814,123653,124500,125449,126524,127997,129807,131227,131994,132611,0.02435252572758651,0.022881034428250766,0.023820870801659413,0.026192732287164792,0.025253949263489985,0.024054123672288135,0.025239233547744908
163,07232,Eifelkreis Bitburg-Prüm,13818,14708,14562,14944,15667,15920,16481,16964,17345,17711,18129,18618,19143,19299,19722,20406,20762,21543,22680,1344635,1433144,1417619,1452711,1521734,1548799,1601875,1643903,1677305,1707039,1741477,1784204,1834842,1853755,1898859,1975196,2026393,2113771,2231402,4194.0,4107.0,4714.0,4579.0,4020.0,3783.0,3947.0,3981.0,95515,96124,96360,96379,96304,96376,96345,96138,95886,95770,95780,95738,95262,95122,94597,94229,95832,95849,96052,96283,96794,97601,98117,98387,98810,0.04366384874859451,0.04265550512551541,0.04870136578713557,0.04691550291492915,0.040971493217281406,0.03845020175429681,0.03994534966096549
164,12062,Elbe-Elster,12302,12811,13016,13255,13525,13774,14077,14511,14964,15223,15446,15946,16093,16666,17055,17229,17643,18502,19046,1616724,1658408,1658129,1664320,1676270,1682330,1688511,1706972,1727965,1727011,1723785,1752965,1743964,1781621,1800583,1806216,1844320,1922872,1962659,6848.0,6944.0,6305.0,6282.0,5875.0,5607.0,5377.0,5194.0,137372,136595,136004,135225,133869,132101,130197,128158,126412,124904,123136,120969,118655,116559,114614,112854,109930,108368,106903,105577,104835,104535,103926,103047,102233,0.06405807133569685,0.0657719010769391,0.060142128106071446,0.06009470512268618,0.056530608317456654,0.05441206439779906,0.052595541557031486
165,08316,Emmendingen,15667,16698,16637,17049,17323,17516,17881,18143,18694,18556,19276,20099,20696,21003,21676,21932,22436,22933,23587,2348002,2522126,2537025,2617048,2671051,2712950,2778466,2825742,2913527,2891708,3008682,3145822,3250521,3314005,3445253,3528821,3649528,3760649,3892947,6973.0,6605.0,6450.0,6732.0,6482.0,6421.0,6288.0,6187.0,145630,146930,147873,148674,149725,150911,152080,153674,154762,155503,156374,156872,157590,157661,157701,158009,156517,157061,157788,158943,160895,162667,163982,165048,165896,0.044192207265444775,0.041555777857470916,0.040088256316231086,0.04138516109598136,0.039528728762913,0.03890383403615918,0.03790326469595409
166,03454,Emsland,13298,14034,13824,14198,14322,14865,15491,15933,16408,16553,16962,17912,18426,18874,19539,20045,20507,21126,21529,4003710,4249111,4209129,4342978,4397655,4580505,4793038,4956054,5117601,5157836,5277332,5576855,5753398,5912731,6149239,6366675,6571310,6813280,6989254,18354.0,18148.0,18328.0,19083.0,17773.0,18758.0,18378.0,16338.0,289638,294218,296470,298191,299983,302006,303942,305797,307223,308442,309638,311037,312996,314013,313371,313031,311354,312245,313272,314723,317623,320440,322514,324647,326306,0.05858806404657933,0.057663405597938505,0.05770362977492184,0.059552490325802024,0.05510768524777219,0.05777968069934421,0.056321367060366646
167,05954,Ennepe-Ruhr-Kreis,17424,18169,18248,18891,19314,19575,20183,20611,21149,20518,20986,21755,21960,21878,22449,22527,22872,23520,24441,6076590,6319210,6320596,6502511,6609102,6660131,6819313,6916486,7043173,6779660,6883677,7091741,7130071,7076937,7246910,7308433,7448619,7644407,7930644,21553.0,20690.0,20841.0,20676.0,22863.0,18647.0,16543.0,17386.0,352346,351776,351465,351066,351048,351022,350401,349222,347293,345318,343686,341415,339489,337244,334618,332638,325985,324684,323477,322824,324435,325664,325022,324483,324201,0.06662915755988834,0.06409065001362972,0.06423782884090803,0.06348874914021814,0.07034293063238796,0.057466801034260655,0.05102698634489098
168,08236,Enzkreis,17728,18749,18653,19009,19245,19814,20589,21205,21465,20809,21272,22198,22810,23050,23660,24076,24698,25280,26013,3385627,3599626,3597572,3678411,3733953,3852309,4001525,4108759,4147742,4009139,4080977,4250239,4374409,4436096,4572774,4692308,4857038,5000663,5167208,5981.0,5993.0,5846.0,5956.0,5300.0,5453.0,5042.0,5433.0,186149,187329,188224,189327,190822,192222,193201,194229,195043,195681,196207,196231,195951,195516,194976,194276,191467,191777,192452,193270,194897,196656,197808,198637,199231,0.031077879159478728,0.03100843379727842,0.029995330867073376,0.030286388414286877,0.026793658497128527,0.02745208596585732,0.025307306593853367
169,09177,Erding,16602,17621,17611,17968,18606,18864,19253,19695,20264,19964,20843,21743,22796,22848,23363,23432,23926,24295,25170,1890464,2044601,2070893,2135046,2236397,2289886,2350887,2420914,2507947,2484216,2607338,2740256,2906132,2953380,3061400,3111670,3220094,3307994,3455109,5483.0,5716.0,5677.0,5691.0,5408.0,5243.0,5418.0,5119.0,103440,105637,107798,109853,112168,114686,116993,118556,120079,121329,122619,123358,124201,125230,125926,126633,126027,127483,129264,131039,132793,134588,136157,137272,137921,0.04241706894417626,0.0436206015003167,0.042750747403854115,0.04228460189615716,0.03971885397004928,0.03819424208869981,0.03928335786428463
170,09572,Erlangen-Höchstadt,18908,19291,19372,20105,20922,22000,23411,24798,23649,22079,22166,23144,23391,23593,23992,24615,24705,25341,26313,2417988,2480812,2504561,2607277,2713910,2850618,3033623,3216580,3069730,2866576,2880475,3018619,3063910,3105358,3177018,3285687,3320043,3420701,3573425,3885.0,3808.0,3681.0,3992.0,3660.0,3444.0,3485.0,3265.0,123650,124811,125923,126871,127751,128547,129335,130124,130670,130658,130770,130684,130868,131097,131013,131221,130429,130987,131620,132421,133483,134388,134987,135803,136767,0.02951679076128248,0.028756768186314858,0.027576545327869465,0.02970503318748698,0.0271137220621245,0.025360264500784224,0.02548129300196685
