,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019,fraud_pp_2013,fraud_pp_2014,fraud_pp_2015,fraud_pp_2016,fraud_pp_2017,fraud_pp_2018,fraud_pp_2019,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_density_2008,population_density_2009,population_density_2010,population_density_2011,population_density_2012,population_density_2013,population_density_2014,population_density_2015,population_density_2016,population_density_2017,population_density_2018,population_density_2019,border_vic,prop_abitur_2006,prop_abitur_2007,prop_abitur_2008,prop_abitur_2009,prop_abitur_2010,prop_abitur_2011,prop_abitur_2012,prop_abitur_2013,prop_abitur_2014,prop_abitur_2015,prop_abitur_2016,prop_abitur_2017,prop_abitur_2018,prop_abitur_2019,prop_no_haupt_2006,prop_no_haupt_2007,prop_no_haupt_2008,prop_no_haupt_2009,prop_no_haupt_2010,prop_no_haupt_2011,prop_no_haupt_2012,prop_no_haupt_2013,prop_no_haupt_2014,prop_no_haupt_2015,prop_no_haupt_2016,prop_no_haupt_2017,prop_no_haupt_2018,prop_no_haupt_2019,avg_hh
78,09262,Passau,16334.0,17224.0,17251.0,17843.0,18294.0,18039.0,18061.0,17990.0,18283.0,17910.0,18376.0,19062.0,20067.0,19908.0,19929.0,20493.0,20383.0,20540.0,21088.0,807467.0,853076.0,855136.0,882964.0,901115.0,886703.0,887181.0,882905.0,896325.0,875422.0,895406.0,927273.0,979909.0,980400.0,990509.0,1029936.0,1035857.0,1056336.0,1099217.0,5095.0,5397.0,18818.0,12905.0,5168.0,4409.0,4626.0,0.103460179506965,0.1085849948695249,0.3744205018006725,0.253935458480913,0.1004900054445049,0.0845851318944844,0.0878866175241279,0.0127116923201884,0.0191336539041908,0.0173899202132951,0.0239079102715466,0.0184918721319125,0.0166714628297362,0.0149897408617676,50623.0,50589.0,50513.0,48645.0,48831.0,49246.0,49703.0,50259.0,50820.0,51428.0,52125.0,52636.0,729.2,727.7,727.2,698.9,704.9,710.9,718.0,726.8,734.2,744.4,754.3,759.1,17.300660276980913,26.3,27.4,24.6,31.4,33.8,47.1,32.9,30.8,31.7,34.0,36.2,35.4,37.2,37.9,8.6,5.9,7.4,5.2,5.4,5.4,4.1,3.7,4.5,5.9,6.3,5.3,6.0,7.2,1.845250493804992
79,08231,Pforzheim,18861.0,20199.0,19355.0,19333.0,19060.0,19392.0,19829.0,19989.0,20438.0,19821.0,20294.0,21070.0,21437.0,21529.0,22103.0,21699.0,21595.0,22046.0,22510.0,2157013.0,2312479.0,2226351.0,2228936.0,2193145.0,2226317.0,2274649.0,2291995.0,2345288.0,2272968.0,2321473.0,2417493.0,2482846.0,2520884.0,2619764.0,2620540.0,2653376.0,2731241.0,2811805.0,9073.0,9846.0,9751.0,9281.0,9091.0,9141.0,9216.0,0.0774874028525066,0.0830724838217055,0.0807409186132202,0.07553511841784,0.0733790186534937,0.0731771750616414,0.0732882703777336,0.0123153130070885,0.0138116652464078,0.0155669087265771,0.0132660535525352,0.0147145474651104,0.0134490377533702,0.0128508946322067,119498.0,119811.0,119829.0,114735.0,115818.0,117090.0,118523.0,120769.0,122870.0,123891.0,124916.0,125750.0,1222.5,1222.2,1222.3,1175.6,1188.0,1201.6,1217.3,1247.4,1259.2,1267.3,1281.2,1285.4,73.75160153559557,27.3,28.7,29.8,33.4,35.7,39.1,46.8,31.1,34.1,38.2,34.8,34.0,36.2,33.8,7.7,7.1,8.3,6.3,8.2,7.1,6.1,5.0,5.4,5.7,6.5,8.4,7.5,8.5,2.061127220007249
80,07317,Pirmasens,15340.0,15855.0,15658.0,15930.0,16148.0,16360.0,16921.0,17283.0,17386.0,17636.0,17474.0,17789.0,18038.0,18009.0,18181.0,18674.0,18816.0,19115.0,19741.0,702713.0,719250.0,704171.0,710147.0,714413.0,717444.0,732309.0,737571.0,733203.0,734851.0,720107.0,726409.0,729820.0,723673.0,728581.0,748563.0,757723.0,774618.0,799863.0,3624.0,3977.0,4011.0,3410.0,3851.0,3538.0,3517.0,0.0901851483177384,0.0992414034037031,0.1000598712767549,0.0846763179459164,0.0950301056164248,0.0873192161508465,0.0872336731403626,0.0112731435397173,0.0146728552178469,0.0163398692810457,0.010950808273944,0.0133747902477544,0.0140431413199072,0.015576555795322,41644.0,41062.0,40571.0,40834.0,40461.0,40184.0,40074.0,40086.0,40271.0,40524.0,40518.0,40317.0,673.9,665.0,658.0,662.5,656.1,653.4,652.5,653.8,658.7,662.2,658.5,655.8,22.40330847095697,30.5,33.3,32.0,37.2,39.3,37.7,41.6,40.4,36.9,38.5,38.0,39.5,47.0,43.4,12.6,10.2,9.0,7.7,6.4,10.3,10.6,6.7,7.2,5.5,6.2,6.7,7.1,8.4,1.96974724309554
81,12054,Potsdam,13753.0,14328.0,14741.0,15046.0,15618.0,15907.0,16414.0,16784.0,17162.0,17466.0,17530.0,17727.0,18040.0,18560.0,19005.0,19521.0,20446.0,20843.0,21208.0,1919523.0,2014699.0,2090847.0,2156228.0,2256455.0,2318014.0,2416501.0,2497324.0,2588185.0,2665996.0,2709312.0,2776786.0,2859835.0,2978178.0,3093230.0,3238411.0,3471240.0,3621613.0,3751679.0,16438.0,15093.0,17425.0,16573.0,15311.0,16168.0,15465.0,0.1024416995924268,0.0927344782034346,0.1050369513062558,0.0976157099270812,0.0881157918968692,0.0913962690785754,0.086294444568444,0.0105757126297815,0.0110964332892998,0.0128696637611969,0.0134469719280472,0.0136107274401473,0.0121424533634821,0.0093408923509586,151809.0,153585.0,155516.0,156640.0,158530.0,160462.0,162755.0,165894.0,169778.0,173760.0,176900.0,179212.0,816.4,825.1,836.7,840.5,849.7,857.7,871.4,891.0,912.6,933.3,946.0,958.0,144.1844816794552,41.7,44.4,55.6,64.2,60.9,57.7,65.2,55.0,53.2,54.5,55.9,57.9,59.1,55.8,8.0,6.6,6.2,4.5,4.2,4.6,3.6,4.2,4.8,3.9,3.6,4.5,4.8,5.1,1.88953951657692
82,09362,Regensburg,17746.0,18555.0,18273.0,18562.0,18723.0,18976.0,19170.0,19310.0,19637.0,19418.0,20038.0,20542.0,20668.0,20907.0,21297.0,22179.0,22387.0,22465.0,23093.0,2223746.0,2343078.0,2328734.0,2378418.0,2407056.0,2451308.0,2499319.0,2542747.0,2607028.0,2594379.0,2696943.0,2789469.0,2838185.0,2912107.0,3008994.0,3191098.0,3292047.0,3364534.0,3504472.0,14174.0,14012.0,19305.0,17954.0,14236.0,13803.0,12989.0,0.1017618425398101,0.0991761275162084,0.1341752444762613,0.122092865108941,0.0950549523923988,0.0909576150561442,0.0849776254154345,0.0132963829817785,0.01451685965856,0.0141438291898053,0.0121929657536109,0.0110105097285098,0.008691812957984,0.0081189647502158,132884.0,133558.0,134680.0,135795.0,137324.0,139286.0,141284.0,143879.0,147052.0,149766.0,151752.0,152852.0,1655.0,1663.2,1679.3,1690.0,1714.1,1738.2,1763.2,1802.5,1838.4,1866.3,1887.3,1893.3,87.2323791606986,30.0,32.9,33.6,36.6,37.1,53.8,39.0,37.5,36.2,40.8,42.7,40.5,40.9,37.2,7.2,5.5,5.5,5.6,6.3,3.7,4.5,4.7,4.6,3.6,4.5,4.7,5.0,7.4,1.801382746807848
83,05120,Remscheid,17412.0,17809.0,17764.0,18258.0,18523.0,18819.0,19253.0,19566.0,19833.0,19028.0,19231.0,19923.0,20233.0,20474.0,20854.0,20913.0,21187.0,21610.0,22325.0,2088401.0,2124229.0,2110886.0,2160488.0,2178320.0,2196135.0,2228817.0,2246601.0,2255451.0,2140488.0,2143427.0,2203165.0,2220383.0,2234787.0,2272659.0,2284829.0,2331704.0,2390049.0,2473419.0,7842.0,7888.0,7849.0,7485.0,7180.0,6851.0,6958.0,0.0718434505377723,0.0723789249600851,0.0718417632306368,0.068011448821044,0.0649197996347131,0.0618382691422433,0.0625910800064768,0.008620847609799,0.0108550035785726,0.0126951873615611,0.0099495706692108,0.0108229805240601,0.0070223578153065,0.0057121781839771,113362.0,112017.0,111037.0,110585.0,109742.0,109154.0,108982.0,109254.0,110055.0,110598.0,110789.0,111166.0,1510.4,1493.6,1482.1,1476.3,1467.4,1462.1,1462.8,1469.4,1484.3,1484.0,1489.5,1494.1,112.1498387236384,25.8,26.3,25.2,29.7,32.4,31.6,33.2,44.2,35.3,38.2,38.3,39.4,40.7,36.6,6.4,6.1,6.6,5.4,4.1,4.3,5.3,2.8,8.1,6.8,5.5,5.6,4.8,7.6,2.0669039552324038
84,09163,Rosenheim,17446.0,17965.0,18551.0,20023.0,21818.0,21410.0,21117.0,20693.0,21119.0,20676.0,21279.0,21996.0,21082.0,21612.0,21403.0,22219.0,22387.0,22679.0,23416.0,1008635.0,1042131.0,1082745.0,1173568.0,1279924.0,1256577.0,1240560.0,1218386.0,1244900.0,1219016.0,1258866.0,1307329.0,1259415.0,1301036.0,1298691.0,1363495.0,1393766.0,1425984.0,1479969.0,5744.0,5741.0,5654.0,5864.0,5233.0,4950.0,5163.0,0.0954152823920265,0.0946157522619773,0.0921342089396581,0.0941886986411384,0.0832273045359119,0.0783203063194202,0.0813865506478766,0.0108471760797342,0.0140580450582593,0.0133622305147717,0.015564264833435,0.0099401997582543,0.0102211955317869,0.011475771619534,60566.0,60749.0,61035.0,59435.0,59739.0,60200.0,60677.0,61367.0,62258.0,62876.0,63202.0,63438.0,1630.7,1635.6,1646.9,1599.8,1610.3,1624.5,1635.9,1661.6,1683.8,1694.8,1701.3,1707.4,33.864919059919615,28.4,25.7,29.5,30.0,29.6,45.0,30.8,32.7,33.0,34.6,34.2,36.2,33.7,36.8,8.3,6.4,6.1,6.3,7.0,4.4,6.9,6.2,6.6,5.3,5.6,4.6,7.3,5.2,2.013147821455913
85,13003,Rostock,12899.0,13394.0,13830.0,13860.0,13959.0,14189.0,14559.0,14752.0,15159.0,15540.0,15626.0,15765.0,16161.0,16366.0,16654.0,17273.0,17818.0,18310.0,18905.0,2584466.0,2652198.0,2720393.0,2719106.0,2741190.0,2790886.0,2867488.0,2911238.0,2998252.0,3078777.0,3105970.0,3170529.0,3270199.0,3324963.0,3394121.0,3542510.0,3684079.0,3807817.0,3944520.0,19059.0,20055.0,20022.0,20824.0,18832.0,20168.0,19767.0,0.093813220187144,0.098405782167724,0.0976259087518102,0.1007148315454483,0.0905554406835897,0.0966604041256086,0.0945613019580078,0.0198268351389798,0.0219530027134578,0.0199620652497208,0.0223493678722395,0.0212876452796437,0.0221329703615658,0.0198718899344141,200617.0,200673.0,201754.0,201114.0,202350.0,203159.0,203799.0,205089.0,206762.0,207961.0,208648.0,209039.0,1108.4,1111.3,1118.5,1113.4,1119.3,1122.3,1126.4,1136.5,1144.2,1149.1,1151.8,1153.5,14.943585245188912,38.3,40.0,60.6,53.0,46.8,41.3,44.4,43.4,45.5,47.2,43.2,45.6,47.0,48.1,12.4,10.6,9.5,11.5,10.9,12.0,10.0,13.1,8.6,9.7,10.8,9.9,8.9,11.1,1.7784997619509442
86,03102,Salzgitter,14789.0,15255.0,15328.0,15536.0,15631.0,15897.0,16111.0,16417.0,16889.0,17118.0,17515.0,18072.0,18560.0,18759.0,19129.0,19460.0,19405.0,19568.0,20016.0,1642229.0,1681648.0,1675470.0,1681181.0,1672773.0,1681845.0,1685457.0,1695575.0,1723218.0,1728230.0,1748251.0,1787452.0,1825209.0,1841078.0,1885775.0,1946444.0,1986580.0,2037145.0,2096640.0,6122.0,6510.0,6379.0,6563.0,5867.0,6359.0,6375.0,0.0623764595602469,0.0660363960966505,0.063775331673715,0.0641080743157442,0.056354939101702,0.0607076030091266,0.0609348116994838,0.0095164346993254,0.0087541336146558,0.0091878867860392,0.0083517299314279,0.0081549928919967,0.0088402642532554,0.0090995985471229,104811.0,103941.0,102936.0,98906.0,98342.0,98146.0,98582.0,100023.0,102374.0,104108.0,104748.0,104620.0,466.4,462.0,457.3,440.3,438.1,438.5,442.0,451.4,461.8,465.7,467.5,464.6,231.03917792055356,16.4,18.1,16.8,19.3,21.7,28.3,21.1,20.5,22.6,23.8,20.3,24.6,19.2,24.0,7.6,6.2,7.1,7.2,5.4,3.0,3.0,3.3,3.7,4.8,5.4,8.2,12.3,8.3,2.08104544584565
87,09565,Schwabach,18459.0,19513.0,19072.0,19216.0,19305.0,19648.0,19998.0,20402.0,21168.0,21142.0,21987.0,22816.0,23040.0,23603.0,24173.0,24474.0,24614.0,25018.0,26190.0,698059.0,742976.0,729677.0,735370.0,738281.0,752950.0,768186.0,782863.0,810764.0,809258.0,842242.0,878090.0,895663.0,928583.0,960747.0,983471.0,998530.0,1019317.0,1068215.0,1850.0,1825.0,1889.0,1694.0,1687.0,1574.0,1515.0,0.0470235371867215,0.0459188808373591,0.0470075898967276,0.0417570498915401,0.0414048694286275,0.0385907274376639,0.0370533421380879,0.0075491840780844,0.0073218599033816,0.0068184646012193,0.0045848944981266,0.0048350677400353,0.0051732169563831,0.004059970161665,38702.0,38765.0,38811.0,38485.0,38874.0,39342.0,39744.0,40185.0,40568.0,40744.0,40787.0,40887.0,950.3,949.3,952.4,946.1,959.0,968.8,978.5,990.4,997.7,999.5,999.8,1004.4,173.19848684681037,24.8,23.7,26.4,26.4,32.8,48.6,36.4,37.2,34.7,39.1,35.7,34.5,33.3,33.4,6.9,7.6,7.0,8.0,7.4,4.7,3.6,4.7,7.9,5.5,6.9,7.1,6.3,5.2,2.1509497583455097
88,09662,Schweinfurt,16090.0,17173.0,16814.0,16892.0,16698.0,16647.0,16712.0,16812.0,17575.0,17729.0,18569.0,19194.0,19698.0,19342.0,20015.0,20014.0,20405.0,20550.0,21029.0,866129.0,923903.0,906490.0,910060.0,897043.0,890646.0,889088.0,889574.0,925618.0,930421.0,971922.0,1001684.0,1026445.0,1005297.0,1035375.0,1036525.0,1068132.0,1090836.0,1130011.0,4558.0,4834.0,12851.0,8117.0,6626.0,6344.0,4722.0,0.0876960076960077,0.0934449363051168,0.2481367059277852,0.1550614170821632,0.1248280929146022,0.1180608541918675,0.0878854994509482,0.0121789321789321,0.0124296843285457,0.0104653407993821,0.0097999885380251,0.0113411578530924,0.0085046989857634,0.0087848275605352,53627.0,53565.0,53446.0,52187.0,52108.0,51975.0,51731.0,51790.0,52347.0,53081.0,53735.0,53729.0,1500.6,1499.5,1496.2,1459.5,1458.9,1452.4,1445.7,1455.7,1476.9,1496.8,1513.5,1496.5,240.12027679062427,29.2,29.2,31.4,33.6,34.3,49.9,33.9,37.2,36.9,37.6,37.1,37.6,38.7,37.0,5.8,6.9,4.0,4.6,3.9,2.3,3.9,5.0,3.7,3.4,4.7,8.2,8.8,7.3,1.9917422342272812
89,13004,Schwerin,13276.0,13704.0,14198.0,14281.0,14455.0,14636.0,14906.0,14942.0,15419.0,15826.0,16001.0,16575.0,17018.0,17380.0,17599.0,17818.0,18274.0,19055.0,19724.0,1345492.0,1367841.0,1398036.0,1388559.0,1392525.0,1401093.0,1419665.0,1415845.0,1454126.0,1484799.0,1497316.0,1513757.0,1553700.0,1588915.0,1616621.0,1683239.0,1758578.0,1824176.0,1889709.0,11740.0,10969.0,9650.0,11757.0,11672.0,10645.0,10939.0,0.1284126706335316,0.1194086717976072,0.1021499116112163,0.1221709582891701,0.1219224300920267,0.1111076319305277,0.1142621375449151,0.0328141407070353,0.0290765395543266,0.0250770093893234,0.0402040858740154,0.0366749187845361,0.0344543253173012,0.0311481574329405,95729.0,95244.0,95112.0,91329.0,91296.0,91424.0,91861.0,94469.0,96234.0,95733.0,95808.0,95736.0,732.0,728.1,729.5,699.7,699.2,701.7,705.9,741.6,733.0,734.0,734.1,732.9,48.83280013846053,32.8,38.5,60.4,48.0,37.8,38.8,42.5,43.5,44.9,49.9,47.9,48.5,44.3,40.4,13.5,13.1,7.9,10.1,17.8,13.1,13.1,14.2,9.9,9.4,11.9,10.3,11.6,11.4,1.7703693591793752
90,05122,Solingen,17444.0,18444.0,18335.0,18926.0,19234.0,19247.0,19386.0,19310.0,20076.0,19760.0,20507.0,21172.0,21608.0,21433.0,21782.0,21475.0,21936.0,22464.0,23285.0,2843342.0,2997095.0,2973128.0,3060158.0,3100535.0,3089234.0,3095291.0,3069337.0,3174813.0,3104866.0,3198570.0,3285967.0,3353579.0,3333711.0,3403920.0,3387597.0,3483754.0,3568521.0,3704162.0,12506.0,11995.0,11408.0,11144.0,9962.0,9809.0,9935.0,0.0804027208085276,0.0767581749536059,0.0723174156413035,0.0701688106436968,0.0627108828121065,0.0616600243899372,0.0623654294018317,0.0157578017512954,0.0155116145133422,0.0125262283754572,0.0119634547938822,0.0093669738631213,0.0089953608830665,0.0089201082214396,162277.0,161348.0,160348.0,155205.0,155198.0,155542.0,156270.0,157749.0,158817.0,158856.0,159082.0,159303.0,1807.8,1799.2,1786.1,1732.0,1734.4,1739.6,1750.8,1772.7,1774.7,1773.5,1779.8,1778.5,104.9801989662704,28.2,28.5,30.2,34.2,32.5,35.5,38.0,48.5,40.6,39.6,41.2,42.6,41.6,43.6,7.0,7.9,6.1,5.6,6.3,5.1,4.4,4.4,7.3,5.0,4.2,5.6,5.4,6.5,2.066761827079935
91,07318,Speyer,15947.0,16613.0,16823.0,17456.0,18273.0,19064.0,20261.0,21233.0,20942.0,21214.0,20671.0,21193.0,22820.0,21496.0,21973.0,22572.0,23663.0,24178.0,25219.0,791880.0,825516.0,838877.0,872744.0,915062.0,956833.0,1019668.0,1070070.0,1047586.0,1051747.0,1023755.0,1051728.0,1135011.0,1069470.0,1094235.0,1130195.0,1193026.0,1226793.0,1277439.0,4433.0,4730.0,4960.0,4679.0,4659.0,4664.0,4813.0,0.0891019456504261,0.0949837342865175,0.0990613141601757,0.0928041572454282,0.0918192388798013,0.0920738327904451,0.0953635823261343,0.0100297475478372,0.0112454315434354,0.0112442580387457,0.0106509579911936,0.0091641867523304,0.0078965551278254,0.0097285516148206,50648.0,49852.0,49813.0,49627.0,49738.0,49752.0,49798.0,50070.0,50418.0,50741.0,50655.0,50470.0,1172.3,1169.5,1170.6,1167.2,1168.2,1167.6,1170.3,1180.4,1183.6,1192.5,1179.5,1183.8,62.64636596647576,45.3,45.5,45.1,50.5,50.2,51.2,52.4,51.3,47.1,51.3,54.2,54.5,49.1,55.7,3.4,4.0,4.6,4.6,3.4,1.4,2.6,2.5,2.4,2.3,3.7,3.0,5.0,3.2,2.0992510975294825
92,09263,Straubing,16160.0,16762.0,16918.0,17614.0,18329.0,18469.0,18714.0,18863.0,19415.0,19062.0,19598.0,20400.0,21091.0,20572.0,20933.0,20988.0,21181.0,21454.0,22207.0,709702.0,739521.0,749277.0,781410.0,816019.0,823638.0,832791.0,839322.0,863742.0,846689.0,869946.0,907880.0,946358.0,931933.0,957984.0,974194.0,994954.0,1016145.0,1059061.0,4114.0,3786.0,3890.0,3831.0,3470.0,3841.0,3492.0,0.0908147723008322,0.0827269747623729,0.083805502294418,0.0815557542470302,0.0732623933789375,0.0805409939190606,0.0730650932144874,0.0071080108606874,0.0073200043701518,0.0085098132149858,0.0071103163452122,0.0066928468879317,0.0060180331306353,0.0065699997907643,44508.0,44476.0,44514.0,44505.0,44871.0,45301.0,45765.0,46417.0,46974.0,47364.0,47690.0,47793.0,658.4,658.4,657.7,660.4,667.1,673.3,681.1,692.6,697.5,704.0,707.1,707.1,67.00780937136045,30.5,26.5,25.1,29.5,32.1,44.3,32.6,36.4,38.0,37.0,32.6,34.1,36.1,33.3,9.5,6.1,9.9,7.6,7.8,4.6,5.1,5.0,3.9,7.5,6.7,5.1,5.9,5.2,2.008430698739977
93,08111,Stuttgart,19329.0,20198.0,20089.0,20731.0,21149.0,21787.0,22565.0,22972.0,23096.0,22137.0,22413.0,23121.0,23488.0,23556.0,24223.0,24347.0,24760.0,25144.0,25788.0,11046833.0,11568630.0,11530260.0,11897877.0,12138776.0,12519594.0,12980379.0,13244080.0,13362310.0,12833002.0,13042449.0,13582107.0,13962945.0,14159934.0,14736433.0,15048608.0,15496956.0,15850258.0,16344151.0,58325.0,61576.0,66450.0,58868.0,54255.0,53828.0,54347.0,0.0970275386862479,0.1012148876750787,0.1075086152502062,0.0940556172459796,0.0860660418662791,0.0849307417160654,0.0855358522815803,0.0188099507916914,0.0197133647506694,0.0207736737368344,0.0162809461802088,0.0162439640348483,0.0138627015069731,0.0184742457556293,598511.0,600788.0,602873.0,587442.0,594477.0,601118.0,608369.0,618090.0,625885.0,630388.0,633787.0,635371.0,2894.0,2901.6,2925.4,2850.3,2883.7,2914.4,2953.7,3008.1,3029.1,3051.6,3061.9,3067.1,125.49111942293644,36.3,37.9,38.1,40.1,40.4,40.9,54.3,40.2,39.8,39.7,40.8,40.0,42.2,41.4,8.2,6.5,6.3,6.8,5.8,5.2,4.9,4.5,5.0,5.6,6.0,6.9,7.9,6.5,2.009657291892767
94,16054,Suhl,13741.0,14473.0,14759.0,15170.0,15495.0,15640.0,16261.0,16560.0,16903.0,17207.0,17450.0,17821.0,18335.0,18821.0,19071.0,19136.0,20476.0,21541.0,22371.0,657238.0,673341.0,667248.0,667599.0,665787.0,656350.0,666558.0,663630.0,661669.0,659343.0,655012.0,656643.0,664998.0,674078.0,685367.0,698328.0,741070.0,762259.0,783022.0,2670.0,2686.0,3937.0,3108.0,3057.0,3149.0,3080.0,0.0745476881840518,0.0747419094526532,0.1078837037240018,0.0858729588594479,0.0863876564840195,0.0899688580326276,0.0835322195704057,0.0087111905293723,0.0101010101010101,0.0097004905050283,0.0100019340756499,0.0070647412891739,0.009971143681609,0.0064005207203297,40650.0,39813.0,39136.0,36846.0,36269.0,35816.0,35937.0,36493.0,36193.0,35387.0,35001.0,36872.0,391.1,384.9,377.5,356.1,350.2,347.2,351.5,357.0,345.6,341.3,338.1,259.8,193.01730090210592,31.6,32.2,52.6,42.7,28.1,24.2,23.8,20.9,24.8,29.1,30.7,23.5,23.3,27.5,14.7,10.2,8.0,9.7,10.9,11.3,6.1,8.9,10.7,4.5,10.4,8.7,7.8,11.4,1.885148212284812
95,07211,Trier,14243.0,14902.0,14961.0,15494.0,16275.0,16704.0,17169.0,17417.0,17573.0,17981.0,17756.0,18235.0,18453.0,18498.0,18678.0,18688.0,19213.0,20197.0,21216.0,1423373.0,1490708.0,1503157.0,1558378.0,1636761.0,1677530.0,1753532.0,1814559.0,1841088.0,1890641.0,1872946.0,1933943.0,1963705.0,1977238.0,2014464.0,2087353.0,2161660.0,2222976.0,2340630.0,13790.0,16182.0,17870.0,18653.0,12543.0,10795.0,11055.0,0.1290123399040125,0.1500375511112347,0.1599921212609563,0.1657852870334983,0.1139630390143737,0.0978472694312259,0.0995210745215246,0.0080644406814545,0.0087526540754545,0.0090426436750736,0.0092344884591113,0.0108847740364521,0.0078223430772716,0.0077780378459156,104103.0,104356.0,104566.0,106059.0,106414.0,106889.0,107853.0,111693.0,112513.0,110062.0,110325.0,111082.0,893.4,892.9,898.7,907.4,909.6,915.5,926.1,981.1,940.6,939.8,945.1,952.7,31.389467264921525,36.5,38.1,40.0,40.0,43.7,39.5,40.1,41.7,41.8,42.0,45.5,43.8,42.7,39.6,7.6,7.7,7.8,6.9,5.5,6.0,5.2,4.6,4.9,6.7,4.8,6.3,6.1,8.1,1.882734109960331
96,08421,Ulm,18077.0,18947.0,19081.0,20002.0,20618.0,21190.0,21844.0,22060.0,22653.0,22189.0,22871.0,23779.0,24364.0,24660.0,28392.0,24703.0,24808.0,25102.0,25773.0,2051774.0,2166019.0,2193929.0,2308684.0,2383761.0,2452539.0,2531176.0,2558948.0,2629420.0,2576417.0,2662259.0,2783945.0,2869041.0,2924602.0,3406045.0,3005690.0,3058748.0,3132154.0,3246441.0,9726.0,10762.0,12151.0,10923.0,9739.0,9269.0,10686.0,0.0820081282989595,0.0897087508127302,0.0998643928498048,0.0885924003406464,0.0780524944900821,0.0735851003866214,0.0844342604298356,0.0144943422317408,0.0195388693463147,0.0214916786521471,0.0171620909201508,0.0146984572230014,0.0143137270468312,0.0249604930467762,121437.0,121913.0,122331.0,117078.0,117759.0,118598.0,119966.0,121675.0,123295.0,124775.0,125963.0,126560.0,1024.9,1028.6,1034.6,990.3,994.0,1004.4,1017.1,1033.2,1044.4,1058.3,1064.5,1068.3,103.4668173015175,33.8,37.4,40.5,38.0,45.4,44.2,56.9,41.8,42.1,42.4,43.2,41.9,41.6,42.8,7.5,6.3,5.9,4.9,3.4,5.2,3.4,4.7,5.0,7.3,4.7,8.0,6.5,4.7,2.097353898401019
97,09363,Weiden in der Oberpfalz,16727.0,17411.0,17212.0,17530.0,17634.0,17483.0,17524.0,17519.0,18055.0,17914.0,18442.0,19084.0,19211.0,19611.0,19679.0,20511.0,21171.0,21630.0,22439.0,717566.0,747359.0,736863.0,746878.0,750708.0,743993.0,743106.0,740743.0,760709.0,751096.0,770692.0,796478.0,801252.0,817897.0,822036.0,860150.0,894992.0,919685.0,954382.0,3572.0,3652.0,4048.0,3544.0,3231.0,3140.0,3155.0,0.0856492027334852,0.0874269845829742,0.0965280427317817,0.0838320520402128,0.0759895576095392,0.0738267657293332,0.0740054419215612,0.0091116173120728,0.0107967059274154,0.0081791301030141,0.0076641040804257,0.0065382534866765,0.0075707702435813,0.0065209232501407,42315.0,42120.0,42012.0,41735.0,41709.0,41705.0,41772.0,41936.0,42275.0,42519.0,42532.0,42632.0,598.7,596.4,595.0,591.5,590.8,591.5,592.7,596.1,602.2,602.8,602.5,605.7,45.64315704028337,24.3,25.3,25.9,29.2,29.7,46.6,30.6,31.7,31.3,34.6,33.6,31.6,32.4,37.4,4.8,4.1,4.7,4.4,2.4,3.3,1.7,3.2,3.4,2.2,1.9,4.2,4.5,3.5,1.9612981441760704
98,16055,Weimar,13113.0,13512.0,13664.0,13846.0,14170.0,14294.0,14800.0,15100.0,15496.0,15644.0,15892.0,16247.0,16663.0,16966.0,17386.0,17693.0,18164.0,18739.0,19090.0,802184.0,831951.0,850619.0,866258.0,887688.0,894865.0,924583.0,942343.0,968473.0,979668.0,997377.0,1021125.0,1050766.0,1073523.0,1102220.0,1128857.0,1166887.0,1206615.0,1236219.0,5992.0,5904.0,6247.0,6770.0,6740.0,6574.0,5531.0,0.0946962513433213,0.0931289040318001,0.0979092219923515,0.1053811310181654,0.1046730133093134,0.1015164149603137,0.0848846667382863,0.015329666856312,0.0147012429806296,0.0140116607109272,0.0127951683451893,0.0148002049975928,0.013913338892492,0.0102518454856581,64684.0,64854.0,65225.0,62851.0,63061.0,63276.0,63396.0,63804.0,64243.0,64391.0,64758.0,65159.0,771.3,774.8,777.8,747.0,751.1,752.0,751.4,759.1,761.8,762.6,770.5,772.1,149.08705864188462,44.3,46.3,58.3,53.4,52.4,46.2,52.6,44.5,46.7,48.7,54.7,47.9,46.3,48.4,13.7,7.3,6.7,7.5,10.3,11.0,6.4,7.8,4.4,6.9,6.4,9.3,9.7,8.5,1.9253980522491885
